name, constant_write, var_write, read
g_3, 0, 0, 14
g_77, 2, 5, 6
g_88, 0, 0, 0
g_89, 0, 0, 1
g_90, 0, 2, 1
g_109, 2, 4, 0
g_111, 0, 0, 0
g_113, 0, 0, 0
g_115, 1, 1, 3
g_118, 0, 0, 0
g_120, 0, 0, 1
g_148, 0, 0, 3
g_158, 0, 2, 0
g_160, 0, 0, 0
g_161, 0, 0, 0
g_162, 0, 0, 1
g_179, 0, 0, 0
g_223, 0, 0, 1
g_247, 1, 1, 3
g_259, 0, 0, 0
g_349, 0, 1, 2
g_371, 0, 0, 0
g_445, 0, 0, 2
g_520, 0, 0, 1
crc32_context, 0, 4, 35
crc32_tab, 0, 0, 0
g_282, 0, 0, 0
g_220, 0, 0, 10
g_221, 1, 0, 1
g_539, 0, 0, 0
g_331, 0, 0, 4
g_197, 0, 0, 0
g_321, 0, 0, 2
g_329, 0, 1, 0
g_322, 0, 0, 0
g_330, 0, 0, 0
g_105, 0, 0, 0
g_540, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
