var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,1,1,10
g_6,0,0,11
g_25,0,0,2
g_28,0,0,0
g_51,0,0,1
g_83,0,0,0
g_89,0,0,0
g_97,0,0,0
g_110,0,0,1
g_113,0,0,1
g_126,0,0,5
g_164,0,0,1
g_175,0,0,0
g_219,0,0,5
g_226,0,0,7
g_244,0,0,0
g_340,0,0,0
g_415,0,0,1
g_461,0,0,0
g_499,0,0,0
g_515,0,0,0
g_519,0,0,0
g_527,0,0,0
g_576,0,0,0
g_582,0,0,1
g_722,0,0,1
g_821,0,0,1
g_1032,0,1,1
g_120,0,0,1
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,1,28,0
_IO_stdin_used,0,0,0
