name, constant_write, var_write, read
g_6, 0, 0, 0
g_24, 0, 0, 0
g_34, 6, 5, 4
g_38, 0, 0, 1
g_40, 0, 0, 0
g_79, 0, 0, 0
g_89, 1, 1, 0
g_93, 0, 0, 0
g_95, 0, 0, 0
g_118, 1, 0, 0
g_127, 0, 0, 0
g_148, 1, 0, 0
g_158, 1, 0, 0
g_191, 1, 0, 0
g_227, 1, 0, 0
g_258, 1, 0, 0
g_306, 1, 1, 1
g_344, 0, 0, 0
g_362, 0, 0, 0
g_391, 0, 0, 0
g_401, 0, 0, 0
g_453, 0, 0, 0
g_461, 1, 0, 0
g_520, 1, 0, 1
g_601, 1, 0, 1
g_639, 1, 0, 0
g_680, 2, 0, 1
g_696, 1, 0, 0
g_704, 0, 0, 1
g_710, 0, 0, 0
g_716, 1, 1, 1
g_719, 1, 0, 1
g_763, 1, 0, 0
g_793, 1, 1, 1
g_871, 0, 0, 0
g_926, 0, 0, 0
g_964, 1, 1, 2
g_1013, 0, 0, 0
g_1104, 0, 0, 0
g_1129, 1, 1, 1
g_1177, 0, 0, 0
g_1254, 1, 1, 1
g_989, 0, 1, 2
g_125, 0, 0, 3
g_990, 0, 0, 2
g_117, 0, 0, 17
g_607, 0, 0, 11
g_62, 0, 0, 6
g_213, 0, 0, 0
g_1062, 0, 0, 0
g_1005, 0, 0, 0
g_968, 0, 0, 6
g_232, 0, 0, 10
g_61, 0, 0, 16
g_1049, 0, 1, 0
g_967, 1, 0, 5
g_1061, 0, 0, 1
g_1153, 0, 0, 0
g_126, 1, 0, 4
g_1259, 0, 1, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 41, 0
_IO_stdin_used, 0, 0, 0
