name, constant_write, var_write, read
g_15, 0, 0, 14
g_114, 0, 0, 11
g_117, 1, 4, 9
g_120, 0, 4, 2
g_121, 0, 1, 2
g_130, 2, 0, 17
g_152, 3, 2, 21
g_155, 3, 4, 4
g_156, 1, 1, 8
g_180, 1, 1, 11
g_225, 3, 0, 9
g_226, 2, 1, 5
g_264, 0, 0, 1
g_374, 1, 2, 6
g_414, 1, 1, 9
g_465, 0, 0, 0
g_572, 2, 3, 1
g_669, 2, 1, 2
g_687, 0, 1, 6
g_812, 1, 1, 3
g_836, 0, 0, 0
g_847, 1, 2, 1
g_851, 2, 2, 3
g_899, 0, 0, 0
g_982, 0, 0, 0
g_983, 0, 0, 1
g_984, 0, 0, 0
g_985, 0, 0, 2
g_987, 0, 1, 2
crc32_context, 0, 8, 46
crc32_tab, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
