var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
crc32_tab,0,0,0
crc32_context,0,4,38
__undefined,0,0,0
g_18,0,1,0
g_40,3,8,15
g_54,0,3,0
g_56,2,6,0
g_57,1,0,15
g_93,0,7,1
g_98,0,0,0
g_165,5,5,0
g_176,1,10,19
g_253,0,0,8
g_329,2,6,13
g_340,2,5,0
g_356,0,1,5
g_395,0,0,7
g_396,2,2,0
g_398,2,1,0
g_399,1,14,19
g_440,1,3,15
g_486,1,0,5
g_487,0,6,0
g_511,0,0,0
g_735,0,1,0
g_736,0,2,10
g_878,0,0,0
g_977,0,1,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
