name, constant_write, var_write, read
g_2, 0, 0, 13
g_44, 0, 0, 3
g_67, 0, 0, 1
g_143, 0, 1, 3
g_191, 0, 1, 3
g_211, 3, 4, 1
g_295, 0, 0, 0
g_321, 0, 0, 4
g_338, 0, 0, 1
g_362, 0, 0, 1
g_369, 1, 1, 3
g_385, 0, 0, 0
g_428, 1, 1, 1
g_434, 1, 0, 0
g_469, 0, 0, 0
g_492, 0, 0, 0
g_499, 0, 0, 2
g_501, 0, 1, 1
g_724, 0, 1, 2
g_807, 0, 1, 1
g_810, 0, 0, 1
g_975, 0, 0, 0
g_1093, 0, 0, 0
g_1098, 0, 0, 1
g_1100, 0, 1, 1
crc32_context, 0, 8, 42
crc32_tab, 0, 0, 0
g_585, 0, 0, 0
g_43, 0, 0, 12
g_623, 0, 0, 5
g_113, 0, 0, 19
g_198, 0, 2, 7
g_112, 0, 0, 13
g_947, 0, 0, 1
g_584, 0, 0, 3
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
