var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_14,0,0,64
g_109,0,4,33
g_144,0,1,25
g_180,0,4,4
g_191,0,2,5
g_195,0,2,8
g_210,0,2,8
g_243,0,1,7
g_308,0,0,7
g_315,1,0,2
g_339,0,4,7
g_352,1,2,11
g_357,0,1,1
g_409,0,0,0
g_411,0,1,4
g_427,0,0,0
g_428,0,1,1
g_443,0,0,3
g_465,0,1,8
g_471,0,1,5
g_492,0,5,2
g_494,0,0,0
g_496,0,0,5
g_497,0,0,0
g_500,0,1,4
g_501,0,0,0
g_504,0,0,0
g_505,0,1,4
g_538,0,1,0
g_574,0,3,8
g_620,0,0,1
g_699,0,0,0
g_700,0,0,0
g_701,0,2,2
g_749,0,0,1
g_823,1,1,0
g_824,0,1,1
g_886,0,0,2
g_887,1,0,1
crc32_context,0,4,76
crc32_tab,0,0,5
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
