name, constant_write, var_write, read
g_3, 4, 2, 27
g_12, 0, 2, 0
g_37, 0, 1, 9
g_62, 7, 4, 22
g_83, 0, 6, 9
g_97, 10, 12, 3
g_106, 0, 7, 1
g_109, 1, 5, 0
g_113, 2, 0, 0
g_132, 4, 0, 7
g_140, 2, 11, 2
g_151, 8, 17, 5
g_173, 3, 1, 5
g_207, 1, 3, 0
g_227, 0, 6, 2
g_258, 0, 1, 2
g_360, 1, 4, 1
g_361, 0, 2, 1
g_370, 0, 3, 2
g_373, 2, 2, 6
g_614, 0, 1, 3
g_636, 0, 2, 1
g_638, 2, 3, 0
g_678, 0, 1, 1
g_687, 0, 1, 2
g_697, 0, 0, 0
crc32_context, 0, 8, 43
crc32_tab, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
