var_name,constant_write,var_write,read
__abi_tag,0,0,0
g_10,0,0,3
g_137,0,0,3
g_64,2,4,2
g_97,0,1,1
g_72,2,0,0
g_146,1,1,1
g_138,1,0,3
g_282,1,0,0
g_202,0,0,1
g_285,0,0,0
g_168,0,2,1
g_171,1,1,1
g_170,1,1,1
g_8,1,0,1
g_704,0,0,1
g_439,1,0,1
g_635,1,0,0
g_604,0,1,0
g_207,0,0,0
g_257,0,0,0
g_397,0,0,0
g_674,0,0,1
g_762,0,0,1
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,5,19,0
_IO_stdin_used,0,0,0
