var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_77,1,0,4
g_3,1,1,32
g_50,0,0,1
g_75,0,1,1
g_79,1,2,30
g_122,0,0,9
g_128,1,1,3
g_136,0,0,4
g_139,0,0,2
g_147,2,1,4
g_150,0,0,3
g_155,3,2,2
g_188,0,0,7
g_201,0,0,14
g_208,0,1,5
g_237,0,0,3
g_248,0,1,10
g_284,0,2,2
g_291,0,1,3
g_360,0,2,0
g_440,0,1,1
g_453,0,0,1
g_454,0,0,3
g_479,0,0,1
g_480,0,0,0
g_498,0,0,0
g_625,0,0,0
g_722,0,1,2
g_289,0,0,7
g_509,0,0,3
g_153,0,0,9
g_85,0,0,2
g_160,0,1,19
g_99,0,1,14
g_519,0,0,9
g_567,0,2,3
g_84,0,0,4
g_633,0,1,0
g_605,0,0,1
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,0,27,0
_IO_stdin_used,0,0,0
