var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_8,0,0,4
g_53,1,11,7
g_92,5,5,1
g_89,2,4,2
g_144,2,3,1
g_9,0,0,4
g_104,0,1,0
g_97,1,0,0
g_70,1,1,0
g_62,0,1,0
g_94,3,1,0
g_43,0,1,0
g_45,1,1,0
g_193,0,0,3
g_194,0,0,5
g_224,0,0,0
g_123,0,1,0
g_187,0,1,3
g_284,0,1,0
g_310,1,1,0
g_312,1,1,0
g_189,2,0,1
g_366,0,0,2
g_408,0,0,3
g_419,0,0,2
__PRETTY_FUNCTION__.4,0,0,0
__PRETTY_FUNCTION__.2,0,0,0
__PRETTY_FUNCTION__.1,0,0,0
__PRETTY_FUNCTION__.0,0,0,0
__PRETTY_FUNCTION__.6,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,2,17,0
_IO_stdin_used,0,0,0
