var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_132,1,0,17
g_256,1,0,9
g_32,1,1,16
g_35,1,1,9
g_37,1,2,157
g_59,0,0,7
g_79,1,1,4
g_83,1,5,8
g_99,0,0,3
g_107,0,0,1
g_112,2,2,20
g_176,0,1,3
g_180,1,1,9
g_209,0,0,1
g_227,0,0,0
g_230,0,0,4
g_252,1,1,3
g_254,0,0,1
g_267,0,0,1
g_268,2,2,9
g_269,0,1,6
g_301,0,0,3
g_388,0,0,0
g_459,0,0,3
g_504,0,0,2
g_541,0,3,0
g_573,0,2,3
g_576,0,0,2
g_613,0,0,1
g_624,1,1,1
g_759,1,2,9
g_765,0,0,1
g_799,0,0,4
g_803,0,0,3
g_905,0,0,20
g_1054,0,0,2
g_1089,0,0,2
g_1147,0,0,2
g_1175,0,0,0
g_1177,0,0,6
g_1207,0,0,6
g_1213,0,1,0
g_1214,0,1,2
g_1274,0,0,1
g_1299,0,0,1
g_1318,0,0,0
g_1329,0,0,0
g_1348,0,1,3
g_1406,0,0,0
g_1424,0,0,0
g_1431,0,1,1
g_1500,0,1,0
g_520,0,0,9
g_519,0,1,7
g_387,0,0,16
g_399,0,0,2
g_1265,0,0,4
g_131,0,0,33
g_468,0,0,7
g_386,0,0,12
g_467,0,0,11
g_255,1,0,11
g_236,0,0,1
g_1074,1,0,0
g_1482,0,0,3
g_1266,0,0,1
g_1481,0,0,1
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,0,50,0
_IO_stdin_used,0,0,0
