var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_56,1,9,17
g_144,1,6,39
g_388,1,0,12
g_436,1,0,26
g_872,1,0,20
g_4,0,0,43
g_21,2,2,1
g_32,0,0,20
g_39,1,5,17
g_42,11,12,25
g_79,4,19,34
g_109,0,0,12
g_136,0,0,21
g_168,0,0,12
g_212,0,2,15
g_376,2,4,9
g_448,0,0,0
g_501,2,2,2
g_538,0,0,2
g_574,2,4,0
g_614,0,4,7
g_679,0,0,3
g_806,0,0,0
g_868,0,0,1
crc32_context,0,4,28
crc32_tab,0,0,5
g_437,0,0,5
g_899,0,0,4
g_873,0,0,4
g_898,0,0,2
g_165,0,2,68
g_326,0,0,39
g_389,0,0,33
g_325,0,0,24
g_609,0,0,4
g_610,0,0,20
g_774,0,0,2
g_775,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
