var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_4,2,2,5
g_7,4,4,33
g_50,0,2,17
g_55,3,2,4
g_78,2,2,11
g_164,0,4,4
g_194,0,0,3
g_215,0,0,4
g_298,0,0,4
g_350,0,2,1
g_385,2,3,3
g_507,1,1,8
g_661,0,0,3
g_702,0,0,1
g_800,0,0,1
g_916,0,0,0
g_1093,1,0,0
g_1106,0,0,1
g_1188,0,0,4
g_945,0,0,1
g_6,0,0,26
g_883,0,0,3
g_297,0,0,13
g_77,0,0,23
g_312,0,0,7
g_882,0,0,3
g_1177,0,0,2
g_949,0,0,3
g_1179,0,0,1
g_1180,0,0,1
g_1178,0,0,1
g_1210,1,0,0
g_613,0,1,1
g_83,0,0,5
g_82,0,0,16
g_619,0,0,2
g_1211,0,0,0
g_614,0,0,0
g_620,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,0,19,0
_IO_stdin_used,0,0,0
