name, constant_write, var_write, read
g_13, 1, 0, 0
g_45, 0, 2, 0
g_30, 0, 2, 0
g_484, 1, 3, 0
g_523, 0, 1, 0
g_519, 1, 2, 0
g_395, 2, 1, 0
g_408, 3, 3, 0
g_228, 0, 1, 0
g_261, 1, 1, 0
g_27, 2, 0, 0
g_126, 0, 1, 0
g_164, 0, 1, 1
g_165, 0, 1, 0
g_91, 2, 0, 0
g_194, 1, 0, 1
g_128, 1, 0, 0
g_18, 1, 0, 1
g_294, 1, 0, 0
g_394, 2, 1, 3
g_500, 3, 0, 3
g_517, 0, 1, 0
g_541, 0, 1, 0
g_534, 2, 0, 0
g_19, 0, 2, 1
g_171, 2, 0, 0
g_227, 1, 0, 0
g_256, 0, 0, 0
g_321, 1, 0, 1
g_354, 2, 0, 0
g_407, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 30, 55, 0
_IO_stdin_used, 0, 0, 0
