name, constant_write, var_write, read
g_8, 1, 6, 0
g_40, 2, 9, 1
g_41, 1, 6, 0
g_42, 1, 0, 1
g_49, 3, 0, 0
g_50, 0, 1, 0
g_556, 0, 1, 1
g_234, 1, 1, 0
g_577, 0, 1, 0
g_142, 1, 1, 0
g_587, 0, 0, 0
g_143, 0, 3, 0
g_1071, 0, 2, 0
g_66, 3, 0, 0
g_119, 0, 1, 0
g_122, 2, 0, 0
g_166, 2, 0, 0
g_197, 2, 0, 0
g_265, 0, 0, 0
g_341, 2, 0, 0
g_504, 2, 0, 0
g_588, 2, 0, 0
g_591, 0, 0, 0
g_680, 2, 0, 0
g_741, 0, 0, 0
g_761, 2, 0, 0
g_929, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 21, 47, 0
_IO_stdin_used, 0, 0, 0
