name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_2, 2, 1, 3
g_17, 1, 0, 0
g_52, 0, 0, 0
g_51, 0, 0, 0
g_55, 1, 0, 1
g_56, 0, 0, 0
g_87, 0, 0, 0
g_90, 0, 0, 0
g_95, 1, 0, 0
g_173, 1, 0, 0
g_222, 0, 0, 0
g_224, 0, 0, 0
g_243, 1, 0, 0
g_255, 1, 0, 0
g_278, 0, 0, 0
g_277, 0, 0, 0
g_283, 0, 0, 0
g_282, 0, 0, 0
g_284, 0, 0, 0
g_292, 0, 0, 0
g_309, 0, 0, 0
g_311, 0, 0, 0
g_337, 0, 0, 0
g_336, 0, 0, 0
g_372, 0, 0, 0
g_379, 1, 0, 0
g_393, 0, 0, 0
g_455, 0, 0, 0
g_488, 0, 0, 0
g_487, 0, 0, 0
g_515, 0, 0, 0
g_539, 0, 0, 0
g_577, 1, 0, 0
g_691, 1, 0, 0
g_728, 1, 0, 0
g_774, 0, 0, 0
g_815, 0, 0, 0
g_814, 0, 0, 0
g_842, 0, 0, 0
g_841, 0, 0, 0
g_840, 0, 0, 0
g_964, 0, 0, 0
g_963, 0, 0, 0
g_995, 0, 0, 0
g_1033, 0, 0, 0
g_1041, 0, 0, 0
g_1064, 0, 0, 0
g_1063, 0, 0, 0
g_1250, 0, 0, 0
g_1249, 0, 0, 0
g_1409, 0, 0, 0
g_1436, 1, 0, 0
g_1476, 1, 0, 0
g_1498, 0, 0, 0
g_1585, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 25, 0
_IO_stdin_used, 0, 0, 0
