var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_104,1,0,2
g_103,1,5,7
g_223,1,1,1
g_226,1,1,1
g_251,1,1,1
g_389,1,1,8
g_488,1,1,10
g_2,0,1,12
g_13,0,0,34
g_21,4,4,30
g_23,1,1,14
g_30,0,0,1
g_63,4,5,7
g_73,10,16,46
g_83,6,6,8
g_94,0,0,17
g_112,1,1,10
g_144,1,1,0
g_146,1,1,2
g_191,0,0,8
g_278,1,1,5
g_312,0,0,10
g_635,0,0,1
g_639,0,0,0
g_785,0,0,0
g_804,2,2,6
g_838,0,0,0
crc32_context,0,8,37
crc32_tab,0,0,9
g_611,0,1,1
g_213,0,0,8
g_98,0,0,12
g_97,0,0,30
g_117,0,0,30
g_221,0,0,13
g_255,0,0,7
g_330,0,0,6
g_324,0,0,7
g_337,0,0,1
g_342,0,0,3
g_336,0,0,5
g_329,0,0,9
g_343,0,0,1
g_331,0,0,3
g_225,0,0,7
g_220,0,0,9
g_335,0,0,2
g_489,0,0,4
g_254,0,0,5
g_224,0,0,1
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
