name, constant_write, var_write, read
g_26, 0, 0, 1
g_33, 0, 2, 6
g_43, 1, 2, 1
g_54, 1, 0, 3
g_75, 1, 2, 4
g_90, 1, 0, 0
g_139, 0, 1, 4
g_142, 1, 4, 4
g_200, 0, 0, 0
g_250, 0, 0, 1
g_252, 0, 1, 0
g_322, 1, 1, 0
g_329, 0, 0, 1
g_361, 1, 1, 0
g_362, 0, 0, 4
g_407, 0, 0, 0
g_427, 2, 1, 3
g_431, 0, 0, 1
g_452, 2, 3, 1
g_475, 0, 0, 1
g_504, 2, 2, 1
g_556, 2, 2, 0
g_631, 0, 0, 1
g_638, 0, 1, 2
g_758, 0, 0, 0
g_776, 3, 3, 4
g_851, 0, 0, 1
g_1035, 0, 0, 0
g_1187, 0, 0, 1
g_1220, 0, 0, 1
g_1303, 0, 0, 1
g_1311, 0, 0, 1
g_1326, 0, 0, 1
g_1493, 0, 0, 0
g_1495, 0, 0, 1
g_1663, 0, 0, 1
g_1738, 0, 1, 1
g_1813, 0, 0, 1
crc32_context, 0, 4, 47
crc32_tab, 0, 0, 0
g_168, 2, 0, 21
g_198, 0, 0, 3
g_169, 0, 0, 5
g_878, 0, 0, 2
g_157, 0, 0, 5
g_767, 0, 0, 1
g_768, 0, 0, 0
g_775, 0, 0, 0
g_206, 0, 0, 0
g_159, 0, 0, 0
g_274, 0, 1, 0
g_485, 0, 0, 1
g_486, 0, 0, 0
g_685, 0, 0, 1
g_686, 0, 0, 0
g_158, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
