name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_2, 2, 1, 23
g_10, 0, 1, 0
g_125, 1, 1, 0
g_158, 2, 0, 18
g_181, 1, 3, 0
g_182, 1, 3, 0
g_208, 0, 1, 0
g_230, 8, 2, 12
g_316, 4, 2, 11
g_345, 0, 1, 0
g_356, 1, 3, 0
g_431, 3, 0, 5
g_432, 1, 0, 5
g_436, 1, 1, 0
g_440, 0, 0, 0
g_441, 0, 0, 0
g_446, 1, 2, 8
g_465, 4, 6, 7
g_467, 1, 1, 8
g_635, 0, 2, 0
g_673, 2, 4, 1
g_675, 1, 1, 2
g_814, 1, 1, 1
g_816, 0, 0, 0
g_818, 0, 1, 0
g_885, 0, 1, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 26, 0
_IO_stdin_used, 0, 0, 0
