var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_7,0,2,3
g_80,0,1,6
g_88,5,0,4
g_71,1,3,0
g_105,1,4,0
g_117,2,6,1
g_86,5,4,0
g_81,0,0,0
g_69,4,0,0
g_337,0,1,0
g_511,1,0,0
g_27,2,2,0
g_37,1,0,0
g_89,0,0,0
g_277,0,2,1
g_169,0,0,1
g_170,0,0,2
g_291,1,1,0
g_463,0,0,1
g_114,1,1,0
g_351,0,1,0
g_465,0,1,0
g_527,0,1,0
g_718,1,0,0
g_464,1,0,0
g_240,0,0,0
g_267,0,0,0
g_282,0,1,0
g_252,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,14,13,0
_IO_stdin_used,0,0,0
