var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_2,1,1,3
g_19,0,0,2
g_61,0,0,2
g_64,0,0,4
g_66,0,0,2
g_75,0,0,1
g_77,0,0,0
g_94,0,0,0
g_102,1,0,0
g_109,0,0,1
g_133,0,0,0
g_137,0,0,0
g_237,0,0,1
g_254,0,0,3
g_263,0,0,1
g_308,0,0,0
g_336,0,0,2
g_338,0,0,1
g_341,0,0,2
g_347,0,0,1
g_361,0,0,0
g_369,0,0,2
g_370,0,0,1
g_413,0,0,0
g_437,0,0,1
g_445,0,0,3
g_627,0,0,2
g_682,0,0,0
g_718,0,0,0
g_840,0,0,1
g_841,0,0,0
g_960,0,0,0
g_968,0,0,0
g_1071,0,0,0
crc32_context,0,8,51
crc32_tab,0,0,9
g_331,0,0,2
g_691,0,0,2
g_434,0,0,1
g_435,0,0,0
g_60,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
