var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_3,0,0,30
g_64,0,1,1
g_69,0,0,2
g_88,0,1,45
g_130,0,2,2
g_148,1,0,13
g_159,1,3,31
g_162,1,1,3
g_174,0,0,1
g_185,0,0,3
g_201,0,0,2
g_215,1,1,4
g_239,0,0,8
g_243,2,2,3
g_259,0,3,28
g_292,0,0,22
g_358,0,0,2
g_359,1,1,0
g_435,0,1,1
g_464,0,0,1
g_627,1,2,2
g_743,0,1,0
g_772,0,1,1
g_142,0,0,23
g_166,0,0,24
g_141,0,0,20
g_731,0,0,2
g_732,0,0,1
g_719,0,1,1
g_262,0,0,6
g_165,0,0,12
g_429,0,1,13
g_430,0,0,6
g_431,0,0,0
g_432,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
csmith_sink_,1,23,0
_IO_stdin_used,0,0,0
