name, constant_write, var_write, read
crc32_context, 0, 8, 9
crc32_tab, 0, 0, 0
g_20, 1, 0, 0
g_171, 0, 0, 0
g_81, 3, 0, 0
g_88, 2, 1, 0
g_208, 2, 0, 1
g_422, 1, 0, 1
g_356, 1, 0, 0
g_341, 2, 0, 2
g_421, 1, 0, 0
g_152, 2, 0, 0
g_181, 1, 0, 0
g_203, 0, 2, 0
g_127, 0, 1, 0
__PRETTY_FUNCTION__.2, 0, 0, 0
g_342, 1, 0, 1
g_502, 0, 0, 1
g_343, 0, 0, 0
g_350, 0, 0, 1
g_351, 0, 0, 0
g_145, 1, 0, 0
g_889, 1, 1, 0
g_806, 1, 0, 0
g_51, 2, 0, 0
g_139, 0, 2, 1
g_186, 1, 0, 1
g_205, 1, 0, 1
g_429, 1, 0, 0
g_659, 1, 0, 0
g_12, 1, 1, 0
g_49, 0, 0, 1
g_146, 0, 0, 1
g_194, 0, 0, 0
g_195, 0, 0, 0
g_492, 0, 0, 1
g_713, 0, 0, 1
g_865, 0, 0, 1
__PRETTY_FUNCTION__.6, 0, 0, 0
__PRETTY_FUNCTION__.1, 0, 0, 0
__PRETTY_FUNCTION__.7, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
