name, constant_write, var_write, read
g_2, 2, 1, 7
g_7, 0, 7, 2
g_8, 1, 20, 7
g_9, 4, 4, 17
g_53, 4, 2, 6
g_64, 1, 9, 5
g_90, 2, 2, 6
g_115, 3, 5, 2
g_118, 0, 1, 7
g_134, 1, 9, 4
g_154, 1, 5, 1
g_209, 3, 3, 7
g_341, 0, 6, 4
g_348, 1, 3, 1
g_388, 0, 3, 5
g_390, 1, 3, 2
g_415, 1, 3, 4
g_416, 0, 1, 4
g_520, 1, 0, 6
g_525, 2, 3, 0
g_526, 3, 6, 3
g_533, 2, 3, 2
g_684, 0, 2, 0
g_686, 0, 0, 0
g_688, 0, 1, 0
g_690, 0, 0, 1
g_693, 0, 0, 0
g_694, 0, 0, 0
g_695, 0, 0, 0
g_696, 0, 0, 1
g_701, 0, 0, 0
g_702, 0, 2, 1
g_753, 0, 3, 2
g_778, 0, 0, 0
g_779, 1, 3, 4
g_821, 0, 0, 1
g_824, 2, 2, 2
g_826, 0, 1, 1
g_828, 0, 1, 2
g_1001, 0, 1, 2
crc32_context, 0, 4, 49
crc32_tab, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
