var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_243,1,0,15
g_6,1,0,32
g_26,1,1,4
g_32,0,1,2
g_82,1,0,6
g_109,1,1,11
g_112,1,1,13
g_115,0,0,33
g_119,1,2,15
g_154,1,1,13
g_156,0,0,2
g_159,0,0,34
g_190,2,2,13
g_197,1,1,4
g_231,2,0,3
g_247,2,0,7
g_311,0,0,6
g_312,1,1,4
g_314,0,0,2
g_319,0,2,3
g_387,0,0,3
g_419,1,1,2
g_668,0,0,3
g_728,0,0,1
g_730,1,2,2
g_759,0,1,1
g_919,0,0,2
g_921,0,1,1
g_971,0,1,2
crc32_context,0,8,45
crc32_tab,0,0,9
g_5,2,1,28
g_569,0,0,5
g_244,0,0,11
g_264,0,0,3
g_568,0,0,3
g_567,0,0,5
g_699,0,0,2
g_265,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
