var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_5,0,0,25
g_50,0,9,57
g_76,0,56,147
g_95,4,15,1
g_120,0,7,52
g_121,5,10,2
g_195,2,2,27
g_273,4,4,30
g_372,1,3,7
g_374,11,6,21
g_385,0,5,57
g_471,5,12,5
g_477,5,4,18
g_501,0,5,2
g_562,0,1,5
g_681,0,0,7
g_701,0,3,12
g_763,0,0,0
g_788,0,1,0
g_789,0,2,0
crc32_context,0,8,46
crc32_tab,0,0,9
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
