name, constant_write, var_write, read
g_7, 1, 0, 1
g_23, 9, 25, 6
g_28, 2, 6, 3
g_41, 2, 2, 2
g_64, 0, 8, 1
g_88, 1, 2, 12
g_115, 0, 8, 0
g_116, 1, 1, 13
g_117, 1, 3, 0
g_118, 7, 1, 14
g_173, 2, 3, 0
g_216, 0, 6, 0
g_222, 0, 2, 1
g_248, 2, 4, 11
g_252, 2, 6, 0
g_335, 1, 0, 1
g_341, 8, 8, 2
g_367, 2, 0, 5
g_473, 1, 0, 3
g_497, 3, 0, 12
g_579, 1, 0, 1
g_615, 0, 1, 0
g_650, 4, 5, 0
g_702, 1, 2, 0
g_727, 1, 2, 0
g_861, 1, 2, 1
g_891, 1, 1, 1
g_1098, 1, 1, 0
g_1099, 1, 2, 0
g_1169, 0, 1, 0
g_1196, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 31, 0
_IO_stdin_used, 0, 0, 0
