name, constant_write, var_write, read
g_15, 1, 0, 0
g_121, 1, 3, 0
g_27, 5, 0, 0
g_51, 1, 0, 0
g_52, 1, 0, 0
g_92, 1, 0, 0
g_70, 1, 0, 0
g_196, 1, 1, 1
g_155, 3, 2, 0
g_128, 2, 0, 0
g_170, 1, 1, 0
g_360, 1, 2, 1
g_207, 1, 0, 0
g_177, 4, 0, 0
g_91, 2, 0, 0
g_340, 2, 0, 0
g_617, 3, 0, 1
g_117, 2, 0, 0
g_11, 0, 0, 2
g_656, 0, 2, 0
g_1128, 2, 2, 0
g_94, 0, 2, 0
g_870, 2, 0, 0
g_212, 2, 0, 0
g_39, 2, 0, 0
g_398, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 108, 36, 0
_IO_stdin_used, 0, 0, 0
