name, constant_write, var_write, read
g_100, 1, 0, 18
g_174, 1, 1, 0
g_218, 1, 1, 0
g_560, 1, 1, 2
g_682, 1, 0, 0
g_12, 1, 4, 3
g_54, 0, 2, 4
g_64, 0, 0, 5
g_68, 0, 0, 2
g_73, 3, 2, 9
g_91, 2, 2, 3
g_97, 2, 2, 2
g_107, 3, 4, 2
g_138, 0, 0, 0
g_255, 0, 1, 1
g_437, 2, 2, 2
g_623, 0, 0, 2
g_792, 0, 0, 0
g_795, 4, 1, 2
g_844, 0, 0, 0
g_850, 0, 0, 1
g_934, 0, 0, 1
g_991, 0, 0, 1
g_1008, 0, 0, 0
g_1068, 0, 0, 2
g_1074, 0, 0, 0
g_1179, 0, 0, 1
g_1181, 0, 0, 1
g_1188, 0, 0, 1
g_1195, 0, 0, 7
g_1202, 0, 0, 0
crc32_context, 0, 4, 38
crc32_tab, 0, 0, 0
g_1180, 0, 0, 5
g_1187, 0, 0, 8
g_681, 0, 0, 7
g_648, 0, 0, 0
g_561, 0, 0, 17
g_101, 0, 0, 12
g_212, 0, 0, 15
g_35, 0, 2, 4
g_213, 0, 0, 5
g_1168, 0, 0, 1
g_52, 0, 0, 0
g_214, 0, 0, 9
g_219, 0, 0, 0
g_647, 0, 0, 1
g_649, 0, 1, 0
g_210, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
