name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 8, 41
__undefined, 0, 0, 0
g_11, 0, 0, 0
g_12, 0, 0, 1
g_31, 0, 0, 0
g_80, 0, 0, 0
g_84, 0, 0, 0
g_88, 0, 0, 0
g_124, 0, 0, 0
g_123, 0, 0, 0
g_122, 0, 0, 2
g_129, 0, 0, 0
g_139, 0, 0, 1
g_148, 0, 0, 0
g_154, 0, 0, 0
g_156, 0, 0, 0
g_155, 0, 0, 0
g_183, 0, 0, 1
g_186, 0, 0, 1
g_187, 0, 0, 0
g_212, 0, 0, 0
g_211, 0, 0, 0
g_229, 0, 0, 1
g_228, 0, 0, 0
g_232, 0, 0, 0
g_243, 0, 0, 0
g_242, 0, 0, 0
g_241, 0, 0, 0
g_247, 0, 0, 0
g_248, 0, 0, 0
g_263, 0, 0, 0
g_287, 0, 0, 0
g_301, 0, 0, 0
g_333, 0, 0, 0
g_383, 0, 0, 0
g_430, 0, 0, 0
g_429, 0, 0, 0
g_428, 0, 0, 0
g_526, 0, 0, 0
g_525, 0, 0, 0
g_556, 0, 0, 1
g_589, 0, 0, 0
g_652, 0, 0, 1
g_741, 0, 0, 0
g_740, 0, 0, 0
g_739, 0, 0, 0
g_759, 0, 0, 0
g_758, 0, 0, 0
g_769, 0, 0, 1
g_874, 0, 0, 1
g_880, 0, 0, 3
l_335.0, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
