var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
crc32_context,0,8,9
crc32_tab,0,0,0
g_5,1,0,0
g_37,1,0,0
g_12,1,0,0
g_64,1,0,2
g_45,6,2,0
g_65,0,0,6
g_25,0,0,5
g_24,1,0,5
g_108,2,0,0
g_110,1,0,0
g_292,1,0,1
g_232,2,0,0
__PRETTY_FUNCTION__.2,0,0,0
__PRETTY_FUNCTION__.4,0,0,0
__PRETTY_FUNCTION__.3,0,0,0
g_129,0,0,1
g_130,0,0,1
g_235,0,1,0
g_117,2,0,0
g_290,2,0,0
g_291,2,0,0
g_420,1,0,0
g_421,1,0,0
g_204,0,0,1
g_225,0,0,0
g_255,0,0,1
__PRETTY_FUNCTION__.5,0,0,0
__PRETTY_FUNCTION__.1,0,0,0
__PRETTY_FUNCTION__.0,0,0,0
__PRETTY_FUNCTION__.6,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
