name, constant_write, var_write, read
g_13, 1, 0, 1
g_14, 2, 0, 0
g_36, 2, 1, 0
g_41, 3, 0, 0
g_76, 8, 6, 0
g_519, 2, 0, 0
g_175, 2, 1, 0
g_45, 10, 7, 2
g_518, 1, 0, 1
g_275, 3, 0, 1
g_541, 1, 0, 0
g_172, 1, 0, 0
g_164, 1, 0, 0
g_414, 2, 0, 0
g_229, 1, 0, 0
g_283, 1, 2, 0
g_675, 0, 2, 0
g_311, 4, 0, 0
g_101, 1, 1, 0
g_116, 2, 0, 0
g_133, 3, 2, 0
g_136, 1, 1, 0
g_140, 1, 1, 0
g_181, 2, 0, 0
g_235, 1, 0, 0
g_276, 0, 0, 1
__PRETTY_FUNCTION__.3, 0, 0, 0
g_274, 1, 1, 0
__PRETTY_FUNCTION__.2, 0, 0, 0
__PRETTY_FUNCTION__.6, 0, 0, 0
__PRETTY_FUNCTION__.8, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 5, 16, 0
_IO_stdin_used, 0, 0, 0
