var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_1888,1,0,0
g_8,0,0,30
g_29,0,0,1
g_34,0,0,1
g_55,0,0,0
g_61,0,0,0
g_83,0,0,1
g_100,0,0,5
g_112,0,1,1
g_168,0,0,1
g_203,0,0,0
g_204,0,0,0
g_229,0,0,0
g_235,0,0,3
g_243,0,0,0
g_247,2,2,6
g_338,0,0,1
g_368,0,0,6
g_390,0,0,1
g_406,0,0,8
g_554,0,0,0
g_570,0,0,9
g_642,0,0,2
g_659,0,0,1
g_847,0,0,12
g_860,0,0,0
g_888,0,0,1
g_937,0,0,0
g_952,0,0,0
g_955,0,0,0
g_993,0,0,0
g_1008,0,0,2
g_1018,0,0,2
g_1083,0,0,1
g_1254,0,0,1
g_1576,0,0,1
g_1653,0,0,1
g_1698,0,0,0
g_1823,0,0,1
g_1824,0,0,3
g_1941,0,0,7
g_2065,0,0,2
g_2093,0,0,1
g_2117,0,0,0
g_2211,0,0,0
g_2218,0,0,0
g_2328,0,0,0
g_2330,0,0,1
g_2549,0,0,0
g_2556,0,0,1
g_2624,0,0,3
g_2685,0,0,1
g_2827,0,0,1
crc32_context,0,8,72
crc32_tab,0,0,9
g_1467,0,0,4
g_7,0,0,11
g_2840,0,1,1
g_265,0,0,6
g_244,0,0,2
g_2851,0,1,0
g_552,0,0,9
g_2149,0,0,3
g_1053,0,0,9
g_1440,0,0,1
g_1338,0,0,1
g_280,0,0,1
g_2100,0,0,6
g_1683,0,0,8
g_553,0,0,14
g_2719,0,0,4
g_1337,0,0,2
g_1900,0,0,4
g_2376,0,0,2
g_2718,0,0,2
g_279,0,0,2
g_2720,0,0,4
g_1889,0,0,0
g_1339,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
