name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 4, 35
__undefined, 0, 0, 0
g_25, 3, 1, 13
g_24, 1, 1, 0
g_26, 0, 1, 0
g_31, 0, 1, 0
g_33, 0, 0, 0
g_58, 5, 2, 8
g_77, 0, 0, 0
g_76, 0, 0, 26
g_85, 3, 3, 0
g_87, 2, 0, 0
g_89, 0, 0, 0
g_90, 1, 1, 1
g_97, 4, 2, 5
g_99, 0, 0, 2
g_111, 5, 5, 0
g_125, 2, 1, 0
g_202, 0, 0, 0
g_208, 0, 0, 0
g_228, 0, 0, 0
g_273, 1, 1, 0
g_300, 3, 2, 9
g_344, 0, 0, 0
g_372, 0, 0, 0
g_376, 3, 2, 5
g_380, 0, 0, 0
g_492, 2, 2, 0
g_497, 0, 0, 0
g_540, 0, 0, 3
g_539, 0, 0, 1
g_572, 0, 0, 0
g_571, 0, 0, 0
g_611, 0, 0, 0
g_610, 0, 0, 1
g_620, 0, 0, 0
g_619, 0, 0, 0
g_618, 0, 0, 2
g_666, 0, 0, 0
g_698, 0, 0, 1
g_697, 0, 0, 2
g_715, 0, 0, 0
g_714, 0, 0, 0
g_713, 0, 0, 3
g_744, 0, 0, 0
g_743, 1, 0, 0
g_816, 2, 1, 3
g_829, 0, 0, 2
g_831, 0, 0, 0
g_853, 0, 0, 0
g_852, 0, 0, 1
g_871, 0, 0, 0
g_916, 0, 0, 0
g_1000, 0, 0, 0
g_999, 0, 0, 0
g_1033, 0, 0, 0
g_1032, 0, 0, 0
g_1039, 0, 0, 0
g_1044, 0, 0, 2
g_1170, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
_IO_stdin_used, 0, 0, 0
