name, constant_write, var_write, read
crc32_tab, 0, 0, 0
crc32_context, 0, 0, 0
__undefined, 0, 0, 0
g_2, 6, 4, 24
g_64, 18, 10, 1
g_66, 5, 4, 0
g_68, 6, 3, 16
g_69, 0, 2, 0
g_107, 1, 1, 0
g_110, 2, 3, 0
g_132, 2, 5, 0
g_140, 0, 1, 0
g_152, 9, 8, 5
g_157, 1, 0, 0
g_158, 0, 0, 0
g_159, 6, 6, 6
g_182, 2, 0, 0
g_187, 2, 2, 2
g_210, 1, 5, 0
g_243, 0, 0, 0
g_340, 0, 2, 0
g_342, 0, 3, 0
g_375, 2, 1, 1
g_429, 2, 3, 5
g_472, 1, 0, 0
g_528, 2, 1, 3
g_531, 0, 1, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 24, 0
_IO_stdin_used, 0, 0, 0
