name, constant_write, var_write, read
g_145, 0, 0, 0
g_856, 0, 0, 0
g_2, 1, 1, 4
g_4, 0, 0, 0
g_41, 2, 0, 1
g_46, 2, 0, 5
g_49, 0, 0, 0
g_96, 0, 2, 0
g_118, 0, 0, 3
g_121, 2, 2, 3
g_126, 0, 3, 0
g_147, 1, 0, 0
g_157, 2, 1, 1
g_171, 1, 0, 0
g_213, 1, 1, 1
g_262, 0, 0, 0
g_265, 0, 0, 0
g_302, 0, 0, 1
g_367, 1, 1, 0
g_428, 1, 0, 1
g_468, 1, 1, 0
g_475, 1, 1, 2
g_516, 0, 0, 0
g_517, 0, 0, 1
g_543, 2, 1, 2
g_629, 2, 1, 3
g_913, 0, 0, 1
g_994, 1, 0, 1
g_1031, 0, 1, 1
g_1139, 1, 0, 0
g_1148, 0, 0, 0
g_1362, 0, 1, 1
g_252, 0, 0, 1
g_982, 0, 0, 3
g_841, 0, 0, 11
g_352, 0, 0, 2
g_728, 0, 0, 4
g_520, 0, 0, 0
g_467, 0, 0, 19
g_554, 0, 0, 7
g_727, 0, 0, 2
g_144, 0, 0, 1
g_857, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 30, 0
_IO_stdin_used, 0, 0, 0
