var_name,constant_write,var_write,read
__abi_tag,0,0,0
completed.0,0,0,0
__do_global_dtor[...],0,0,0
__frame_dummy_in[...],0,0,0
g_3,0,0,19
g_39,0,1,11
g_63,1,1,8
g_86,0,0,33
g_122,0,1,6
g_147,1,3,36
g_170,0,0,5
g_177,2,0,5
g_180,0,1,4
g_191,0,1,13
g_211,0,0,5
g_213,0,1,6
g_217,0,0,8
g_218,0,1,6
g_230,0,0,13
g_258,0,0,4
g_260,0,0,5
g_307,0,0,2
g_365,0,2,7
g_378,0,0,0
g_404,0,0,6
g_411,0,0,4
g_414,0,0,0
g_473,0,2,3
g_482,0,0,1
g_509,0,0,0
g_510,0,0,0
g_732,0,0,2
g_751,0,0,1
g_877,0,0,0
g_882,0,0,0
g_901,0,0,1
g_908,0,0,0
g_914,0,0,1
g_928,0,0,2
crc32_context,0,8,52
crc32_tab,0,0,9
g_44,0,0,9
g_562,0,0,1
g_648,0,0,1
g_59,0,0,22
g_649,0,0,3
g_388,0,0,2
g_389,0,0,0
__FRAME_END__,0,0,0
_DYNAMIC,0,0,0
_GLOBAL_OFFSET_TABLE_,0,0,0
_IO_stdin_used,0,0,0
