name, constant_write, var_write, read
g_8, 1, 4, 2
g_11, 2, 2, 0
g_12, 3, 3, 3
g_17, 0, 1, 1
g_23, 1, 2, 1
g_85, 3, 1, 6
g_110, 3, 3, 9
g_118, 4, 2, 8
g_142, 1, 3, 0
g_145, 0, 2, 1
g_146, 0, 1, 3
g_148, 4, 9, 6
g_163, 0, 4, 0
g_185, 0, 2, 2
g_241, 1, 2, 1
g_243, 4, 5, 2
g_248, 2, 9, 4
g_249, 1, 1, 7
g_320, 7, 4, 9
g_321, 1, 1, 1
g_323, 0, 2, 2
g_326, 0, 1, 0
g_327, 0, 2, 0
g_328, 1, 5, 0
g_413, 0, 1, 0
g_416, 0, 1, 0
g_457, 1, 1, 0
g_465, 0, 2, 1
g_488, 0, 1, 2
g_494, 0, 2, 1
g_559, 0, 3, 1
g_564, 0, 0, 2
g_611, 1, 0, 1
g_659, 0, 0, 0
g_721, 1, 2, 1
g_735, 0, 1, 1
g_889, 0, 0, 0
g_892, 0, 0, 0
g_894, 1, 1, 0
g_896, 0, 1, 1
g_919, 1, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 41, 0
_IO_stdin_used, 0, 0, 0
