name, constant_write, var_write, read
g_9, 0, 0, 16
g_12, 1, 0, 0
g_37, 1, 0, 17
g_39, 0, 0, 4
g_67, 0, 0, 2
g_70, 2, 2, 7
g_130, 0, 0, 0
g_136, 6, 6, 8
g_154, 1, 1, 0
g_157, 0, 0, 0
g_165, 0, 0, 0
g_174, 5, 12, 8
g_193, 8, 4, 0
g_383, 0, 0, 0
g_347, 4, 0, 4
g_164, 0, 0, 12
g_20, 0, 0, 4
g_156, 0, 0, 15
g_346, 0, 4, 0
g_236, 0, 0, 0
g_385, 0, 0, 0
g_261, 0, 0, 0
g_204, 0, 0, 8
g_298, 0, 0, 4
g_155, 0, 1, 0
g_299, 0, 0, 0
_DYNAMIC, 0, 0, 0
_GLOBAL_OFFSET_TABLE_, 0, 0, 0
csmith_sink_, 0, 14, 0
_IO_stdin_used, 0, 0, 0
